Publication_Day,Publication_Month,Publication_Year,DOI,Primary_Topic_Field,Primary_Topic_Subfield,Corresponding_Author_Country,First_Author_Country,Data_Section_Text_Generated,Data_Generated,Data_Shared,Data_Location,DA_data,Accessions,URL_data,Repositories_data,Data_DOIs,Preprint_Match,Preprint_DOI,Preprint_Day,Preprint_Month,Preprint_Year,Preprint_URL,Preprint_Server,Code_Section_Text_Generated,Code_Generated,Code_Shared,Code_Location,Protocol_Shared,n_protocols,Protocol_Location,Protocol_Source,Protocol_URL,has_common_authors,Registration_Shared,Registries,Registration_Number,Registration,Mention_Number,Registration_Section_Reported,Registration_Detected_As,Quarter,source,Discipiline,combined_id,author_position,is_corresponding,publication_year,funders,nserc_top_year_5yr,nserc_top_award_5yr,nserc_top_z_5yr,nserc_top_year_all,n_awards_nserc,nserc_top_award_all,nserc_top_z_all
26,9,2019,10.1371/journal.pone.0223097,Immunology and Microbiology,Applied Microbiology and Biotechnology,Canada,Canada,Method,TRUE,TRUE,Online,"The data for this study is not publically available. The data set from this study is held securely in coded form at ICES. While data sharing agreements prohibit ICES from making the data set publicly available, access may be granted to those who meet pre-specified criteria for confidential access, available at www.ices.on.ca/DAS. The full data set creation plan and underlying analytic code are available from the authors upon request, understanding that the programs may rely upon coding templates or macros that are unique to ICES. The IQVIA Xponent dataset is owned and proprietary by IQVIA. The contract between PHO and IQVIA does not permit us to share the data publically. The authors had no special access privileges and other researchers may purchase the data from IQVIA directly (www.iqvia.com).",NA,"www.iqvia.com, www.ices.on.ca/DAS",Institute for Clinical Evaluative Sciences (ICES),NA,FALSE,NA,NA,NA,NA,NA,NA,DA,TRUE,TRUE,Online,No,NA,NA,NA,NA,NA,TRUE,CT.gov,1,NCT03776383,1,intro,text,2019 Q3,PLOS,NA,cynthia_chen_instituteforclinicalevaluativesciences,middle,FALSE,2019,,NA,NA,NA,NA,NA,NA,NA
12,2,2025,10.1371/journal.pmed.1004540,"Economics, Econometrics and Finance",Economics and Econometrics,Canada,Canada,Method,TRUE,TRUE,"Online,Supplementary Information",The Orange Book data is available here: https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files. Paragraph IV data is available here: https://www.fda.gov/drugs/abbreviated-new-drug-application-anda/patent-certifications-and-suitability-petitions#List. Code used in this manuscript is available at https://github.com/reedbeall/us-patent-challenge.,NA,"https://github.com/reedbeall/us-patent-challenge, https://www.fda.gov/drugs/abbreviated-new-drug-application-anda/patent-certifications-and-suitability-petitions#List, https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files",Github,NA,FALSE,NA,NA,NA,NA,NA,NA,"DA,Method,Supplementary",TRUE,TRUE,Online,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2025 Q1,PLOS,NA,reed_beall_universityofcalgary,last,TRUE,2025,,NA,NA,NA,NA,NA,NA,NA
18,7,2024,10.1371/journal.pone.0307087,Health Professions,General Health Professions,Canada,Canada,Method,TRUE,FALSE,NA,All relevant data are within the manuscript and its Supporting information files. The data used in this study is from published peer-review articles and publicly available. No additional data is required to replicate the results of the study.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2024 Q3,PLOS,NA,yiyan_li_universityoftoronto,middle,TRUE,2024,,NA,NA,NA,NA,NA,NA,NA
24,11,2021,10.1371/journal.pone.0260442,Medicine,Pathology and Forensic Medicine,Canada,Canada,Method,TRUE,TRUE,Supplementary Information,All relevant data are within the manuscript and its Supporting information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,Yes,1,Journal,Journal of Visualized Experiments,10.3791/4196,FALSE,FALSE,NA,NA,NA,NA,NA,NA,2021 Q4,PLOS,NA,youdong_wang_universityoftoronto,middle,TRUE,2021,,NA,NA,NA,NA,NA,NA,NA
19,12,2018,10.1371/journal.pone.0209018,Computer Science,Artificial Intelligence,Canada,Canada,Method,TRUE,TRUE,Online,"Regarding accessing the datasets used for this study, CPCSSN’s steering committee has determined that the data should be kept in CPCSSN rather than in a public domain and accessing the data should be done by a simple request to CPCSSN, i.e. by writing a letter of intent. The members of the steering committee have concerns about exposing patient information to the public, especially for those with rare diseases such as MPS II, which could be tracked down easily by others. Interested researchers can send requests for data access to research@cpcssn.org. The code can be found via the following GitHub URL: https://github.com/ebehrouz/MPS-II-by-Naive-Bayes-Classifier.",NA,https://github.com/ebehrouz/MPS-II-by-Naive-Bayes-Classifier,Github,NA,FALSE,NA,NA,NA,NA,NA,NA,"DA,Method",TRUE,TRUE,Online,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2018 Q4,PLOS,NA,jennifer_mackenzie_mcmasteruniversity,middle,FALSE,2018,,NA,NA,NA,NA,NA,NA,NA
29,8,2024,10.1371/journal.pone.0307581,Medicine,"Endocrinology, Diabetes and Metabolism",Canada,Canada,Method,TRUE,TRUE,Online,"We are unable to provide unlimited open access to GEMINI data because of data sharing agreements and research ethics board protocols with participating hospitals. However, researchers can request access to GEMINI data through an established process approved by our institutional research ethics boards. Please see this link for full details: https://www.geminimedicine.ca/access-data.",NA,https://www.geminimedicine.ca/access-data,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2024 Q3,PLOS,NA,benazir_hodzicsantor_sinaihealthsystem,middle,TRUE,2024,,NA,NA,NA,NA,NA,NA,NA
7,5,2024,10.1371/journal.pone.0299005,Health Professions,General Health Professions,Canada,Canada,Method,TRUE,TRUE,"Online,Supplementary Information","The dataset from this study is held securely in coded form at ICES. While legal data sharing agreements between ICES and data providers (e.g., healthcare organizations and government) prohibit ICES from making the dataset publicly available, access may be granted to those who meet prespecified criteria for confidential access, available at https://www.ices.on.ca/DAS/AHRQ (email: das@ices.on.ca). The full dataset creation plan and underlying analytic code have been included as supplemental information files.",NA,https://www.ices.on.ca/DAS/AHRQ,Institute for Clinical Evaluative Sciences (ICES),NA,FALSE,NA,NA,NA,NA,NA,NA,DA,TRUE,TRUE,Online,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2024 Q2,PLOS,NA,andrew_costa_impact,last,TRUE,2024,,NA,NA,NA,NA,NA,NA,NA
28,4,2022,10.1371/journal.pone.0265443,Engineering,Biomedical Engineering,Canada,Canada,Fulltext,TRUE,FALSE,NA,All relevant data are within the paper.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2022 Q2,PLOS,NA,maria_imtiaz_nationaluniversityofmedicalsciences,middle,TRUE,2022,,NA,NA,NA,NA,NA,NA,NA
31,10,2025,10.1371/journal.pdig.0000861,Medicine,"Endocrinology, Diabetes and Metabolism",Canada,Canada,Method,TRUE,FALSE,NA,All relevant data are within the manuscript and its Supporting information files.,NA,NA,NA,NA,TRUE,10.1101/2025.07.21.25331948,22,7,2025,http://medrxiv.org/lookup/doi/10.1101/2025.07.21.25331948,medRxiv,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2025 Q4,PLOS,NA,carlie_zachariuk_universityofbritishcolumbia,middle,TRUE,2025,,NA,NA,NA,NA,NA,NA,NA
25,7,2023,10.1371/journal.pone.0289153,Health Professions,General Health Professions,Canada,Canada,Method,TRUE,TRUE,Online,"As data were collected and stored, they were all de-identified using anonymous identifiers to ensure confidentiality. The raw data are not available for other purposes. The Ethics Committee approved the collection and analysis of the data only for the specific study and not for other purposes. The Ethics Committee requires that the data collected remains securely stored and not be shared. Future researchers may request access to data to the Comité d'éthique de la recherche du CIUSSS de la Capitale Nationale at Olivier Contensou 555, boul. Wilfrid-Hamel, bureau E-115 Québec (Québec) G1M 3X7 olivier.contensou.ciussscn@ssss.gouv.qc.ca (more information on the ethics committee is available at https://www.ciusss-capitalenationale.gouv.qc.ca/mission-universitaire/recherche/ethique-recherche/sante-population-premiere-ligne). Dr. France Légaré (france.legare@fmed.ulaval.ca) is the current data holder. We report all data relevant to answer our research question in the paper. No further data are available publicly other than what those reported in the results in the paper.",NA,https://www.ciusss-capitalenationale.gouv.qc.ca/mission-universitaire/recherche/ethique-recherche/sante-population-premiere-ligne,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2023 Q3,PLOS,NA,amede_gogovor_centredesanteetdeservicessociauxdelavieillecapitale,middle,FALSE,2023,,NA,NA,NA,NA,NA,NA,NA
28,12,2020,10.1371/journal.pone.0244401,Medicine,"Public Health, Environmental and Occupational Health",Canada,Canada,Method,TRUE,TRUE,Supplementary Information,All relevant data are within the paper and its Supporting information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,Method,TRUE,FALSE,NA,Yes,1,Supplementary Information,Supplemental,10.1371/journal.pone.0244401.s006,TRUE,TRUE,PROSPERO,1,CRD42018090761,3,abstract;methods,text,2020 Q4,PLOS,NA,gary_garber_publichealthontario,middle,FALSE,2020,,NA,NA,NA,NA,NA,NA,NA
12,9,2022,10.1371/journal.pone.0273396,Medicine,Oncology,Canada,Canada,Method,TRUE,TRUE,Supplementary Information,All relevant data are within the paper and its Supporting information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,TRUE,PROSPERO,1,CRD42020179707,2,abstract;methods,text,2022 Q3,PLOS,NA,adena_scheer_universityoftoronto,middle,FALSE,2022,,NA,NA,NA,NA,NA,NA,NA
20,9,2023,10.1371/journal.pntd.0011640,Medicine,Epidemiology,Canada,Canada,Method,TRUE,FALSE,NA,All data are in the manuscript and/or supporting information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2023 Q3,PLOS,NA,angela_lange_universityoftoronto,last,TRUE,2023,,2019,65000,1.6832596329376475,2019,3,65000,1.6832596329376475
28,12,2020,10.1371/journal.pone.0243860,Medicine,Psychiatry and Mental health,Canada,Canada,Method,TRUE,TRUE,Supplementary Information,All relevant data are within the paper and its Supporting Information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,Method,TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2020 Q4,PLOS,NA,laura_ziebell_universityofottawa,first,TRUE,2020,,NA,NA,NA,NA,NA,NA,NA
25,2,2020,10.3390/ijerph17051463,Psychology,Clinical Psychology,Canada,Canada,Fulltext,TRUE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2020 Q1,Comparator,"Disaster Planning', 'Disasters', 'Petroleum', 'Petroleum Pollution'",mathieu_roy_universitedesherbrooke,middle,FALSE,2020,,NA,NA,NA,NA,NA,NA,NA
6,5,2022,10.1371/journal.pone.0268202,Medicine,Surgery,Canada,Canada,Method,TRUE,FALSE,NA,All relevant data are within the paper.,NA,NA,NA,NA,TRUE,10.21203/rs.3.rs-855268/v1,17,9,2021,https://www.researchsquare.com/article/rs-855268/v1,Research Square,Method,TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2022 Q2,PLOS,NA,axel_benhamed_universiteclaudebernardlyon1,first,TRUE,2022,,NA,NA,NA,NA,NA,NA,NA
8,2,2024,10.1371/journal.pone.0293484,Medicine,Cardiology and Cardiovascular Medicine,Canada,Canada,Method,TRUE,FALSE,NA,"The source data from our study cannot be shared publicly, in full, because of an ethical restriction levied by our institutional research ethics board. This is because the data contains sensitive information from patient’s medical charts (e.g., birth dates and personal health information). Taken together, this information may allow for the identification of individual study participants. We offer that an anonymized minimal data set can be prepared in aggregate and made available upon reasonable request via email to the study’s first author (simone.schiavo@uhn.ca) or the Hyperbaric Medicine Unit, Toronto General Hospital, Toronto, Ontario, Canada (hyperbaricmedicineunit@uhn.ca).",NA,NA,NA,NA,TRUE,10.1101/2023.10.13.23297029,14,10,2023,http://medrxiv.org/lookup/doi/10.1101/2023.10.13.23297029,medRxiv,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2024 Q1,PLOS,NA,george_djaiani_torontogeneralhospital,middle,FALSE,2024,,NA,NA,NA,NA,NA,NA,NA
28,9,2022,10.1371/journal.pone.0274257,Medicine,Infectious Diseases,Canada,Canada,Method,TRUE,TRUE,"Online,Supplementary Information",The raw data of the RNA-sequencing is on the SRA repository. Bioproject: New Mycobacterium tuberculosis infections. A cohort study. Accession: PRJNA858854; ID: 858854. URL: https://www-ncbi-nlm-nih-gov.uml.idm.oclc.org/bioproject/PRJNA858854/.,NA,https://www-ncbi-nlm-nih-gov.uml.idm.oclc.org/bioproject/PRJNA858854/,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,Method,TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2022 Q3,PLOS,NA,lucelly_lopez_universidadpontificiabolivariana,middle,FALSE,2022,,NA,NA,NA,NA,NA,NA,NA
25,1,2019,10.1371/journal.pone.0210241,"Business, Management and Accounting",Strategy and Management,Canada,Canada,Method,TRUE,FALSE,NA,All relevant data are within the paper and its Supporting Information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2019 Q1,PLOS,NA,lydia_teh_fisheriesandoceanscanada,first,TRUE,2019,,NA,NA,NA,NA,NA,NA,NA
16,4,2021,10.1371/journal.pone.0250323,Medicine,Pharmacology,Canada,Canada,Method,TRUE,TRUE,Online,"All human socioeconomic data are available from the American Community Survey and The 2010 US Census (https://www.census.gov/data.html). The authors did not receive special access privileges to the data that others would not have. All state-level legislation regarding recreational and medical cannabis use/possession were obtained from websites such as the National Organization for the Reform of Marijuana Laws (norml.org), Marijuana Policy Project (mpp.org), Policy briefings from the West Virginia Center on Budget & Policy, archived state codes, State-by-State Medical Marijuana Laws Report (Marijuana Policy Project), and public bills from state legislative websites, from 2009-2014. The authors did not receive special access privileges to the data that others would not have. Data from the AnTox database can only be obtained from the American Society for the Prevention of Cruelty to Animals (ASPCA). Researchers who would like to use the AnTox dataset must meet the ASPCA's requirements and make a data sharing agreement with them, as the authors of this study did. To request access to the Antox database, interested researchers may contact: Tina Wismer, DVM, MS, DABVT, DABT. Senior Director. ASPCA Animal Poison Control Center. tina.wismer@aspca.org.",NA,https://www.census.gov/data.html,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,DA,TRUE,TRUE,Online,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2021 Q2,PLOS,NA,mohammad_howardazzeh_universityofguelph,first,TRUE,2021,,NA,NA,NA,NA,NA,NA,NA
7,1,2019,10.1371/journal.pgen.1007901,Medicine,Infectious Diseases,Canada,Canada,Method,TRUE,TRUE,"Online,Supplementary Information",The 'Genome binding/occupancy profiling by genome tiling array' and the 'Expression profiling by array' data are available from the NCBI GEO database (GSE117477). All other relevant data are available from the manuscript and Supporting Information files.,GSE117477,NA,Gene Expression Omnibus,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2019 Q1,PLOS,NA,nicole_robbins_universityoftoronto,middle,TRUE,2019,,NA,NA,NA,NA,NA,NA,NA
3,12,2025,10.1371/journal.pone.0336688,Medicine,"Public Health, Environmental and Occupational Health",Canada,Canada,Method,TRUE,TRUE,Supplementary Information,"Due to the regulations provided following the ethics approval by the Swedish Ethical Review Authority, it is not possible to make individual-level data publicly available. The participants were informed that results would only be published at the group level and cannot be traced back to individuals. Providing data freely available to other researchers would make it possible to trace individual data and would breach compliance with the approved protocol. The data supporting the findings of this study are available from the Swedish National Data Service (SND) repository. Access to the dataset will be granted upon reasonable request by contacting request@snd.se.",NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2025 Q4,PLOS,NA,peter_nymberg_lunduniversity,middle,TRUE,2025,,NA,NA,NA,NA,NA,NA,NA
4,10,2022,10.1371/journal.pone.0275264,Social Sciences,Health,Canada,Canada,Method,TRUE,TRUE,Supplementary Information,All relevant data are within the paper and its Supplementary files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2022 Q4,PLOS,NA,julie_richardson_mcmasteruniversity,middle,FALSE,2022,,NA,NA,NA,NA,NA,NA,NA
29,1,2018,10.1371/journal.pone.0192003,Agricultural and Biological Sciences,Insect Science,Canada,United States of America,Method,TRUE,TRUE,"Online,Supplementary Information","The unprocessed reads have been deposited in the NCBI Sequence Read Archive (SRA) under the accession number SRR4934939 (study SRP092603). The Transcriptome Shotgun Assembly project has been deposited at DDBJ/EMBL/GenBank under the accession number GFPI00000000. The version described in this paper is the first version, GFPI01000000.","SRP092603, SRR4934939",NA,NCBI Sequence Read Archive,NA,FALSE,NA,NA,NA,NA,NA,NA,Method,TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2018 Q1,PLOS,NA,charlotte_smith_brandonuniversity,middle,FALSE,2018,,NA,NA,NA,NA,NA,NA,NA
16,9,2019,10.1371/journal.pone.0221335,Medicine,Infectious Diseases,Canada,Canada,Method,TRUE,FALSE,NA,All relevant data are within the manuscript and its Supporting Information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,Method,TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2019 Q3,PLOS,NA,mariam_djima_universityhospitalmedicalcenterattreichville,first,TRUE,2019,,NA,NA,NA,NA,NA,NA,NA
19,9,2018,10.1371/journal.pone.0203283,Agricultural and Biological Sciences,Plant Science,Canada,Canada,Method,TRUE,TRUE,"Online,Supplementary Information",Exome capture sequencing data was deposited in the NCBI Sequence Read Archive database (Accession: SRP154228). All other relevant data are within the paper and its Supporting Information files.,SRP154228,NA,NCBI Sequence Read Archive,NA,FALSE,NA,NA,NA,NA,NA,NA,Method,TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2018 Q3,PLOS,NA,aron_cory_universityofsaskatchewan,middle,FALSE,2018,,NA,NA,NA,NA,NA,NA,NA
1,4,2019,10.1371/journal.pone.0214134,Medicine,Internal Medicine,Canada,Canada,Method,TRUE,TRUE,Supplementary Information,All relevant data are within the manuscript and its Supporting Information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2019 Q2,PLOS,NA,jeanchristophe_lega_universiteclaudebernardlyon1,last,TRUE,2019,,NA,NA,NA,NA,NA,NA,NA
7,8,2025,10.1371/journal.pone.0329815,Medicine,Nephrology,Canada,Canada,Method,TRUE,TRUE,Supplementary Information,All relevant data are within the manuscript and its Supporting Information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2025 Q3,PLOS,NA,janine_farragher_universityoftoronto,first,TRUE,2025,,NA,NA,NA,NA,NA,NA,NA
30,4,2021,10.1371/journal.pone.0250850,Veterinary,Small Animals,Canada,Canada,Method,TRUE,TRUE,Supplementary Information,All relevant data are within the manuscript and its Supporting Information files.,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,Supplementary,TRUE,TRUE,Supplementary Information,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2021 Q2,PLOS,NA,daniel_weary_universityofbritishcolumbia,last,TRUE,2021,,NA,NA,NA,2016,3,61000,1.7236283317891645
30,6,2021,10.1371/journal.pone.0252025,Medicine,Epidemiology,Canada,Canada,Method,TRUE,TRUE,"Online,Supplementary Information","The data underlying this study are not publicly available due to a legally-binding Data Use Agreement that restricts our ability to share the data. Therefore, as per the signed agreement with the BORN database, only Authorized Users are permitted access to the data and a Signed Confidentiality Agreement is required. BORN Ontario is a prescribed registry established in Ontario under the Personal Health Information Protection Act, 2004 (PHIPA) for the purpose of facilitating and/or improving the provision of health care in Ontario, with a vision for the best possible beginnings for lifelong health. Policies regarding data access can be found at https://www.bornontario.ca/en/data/requesting-data.aspx. Please contact BORN for further information here: Science@BORNOntario.ca. For information regarding Data Privacy and Security please contact BORN Ontario Privacy Officer, directed here: Privacy@BORNOntario.ca.",NA,https://www.bornontario.ca/en/data/requesting-data.aspx,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Method,Supplementary",TRUE,FALSE,NA,No,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,2021 Q2,PLOS,NA,sarah_mcdonald_impact,last,TRUE,2021,,NA,NA,NA,NA,NA,NA,NA
